id,label,effectiveTime,active,moduleId,definitionStatusId,observable_entity
718034004,26 item Eating Attitudes Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
718038001,Therapy Outcome Measure wellbeing score (observable entity),20160731,1,900000000000207008,900000000000074008,True
718040006,Therapy Outcome Measure activity score (observable entity),20160731,1,900000000000207008,900000000000074008,True
718025009,Wrist joint circumference (observable entity),20160731,1,900000000000207008,900000000000074008,True
716796002,Illinois Test of Psycholinguistic Abilities score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716794004,Minnesota Test for Differential Diagnosis of Aphasia score (observable entity),20160731,1,900000000000207008,900000000000074008,True
715922008,Wiig Criterion Referenced Inventory of Language score (observable entity),20160731,1,900000000000207008,900000000000074008,True
715831007,Elbow joint circumference (observable entity),20160731,1,900000000000207008,900000000000074008,True
715832000,Knee joint circumference (observable entity),20160731,1,900000000000207008,900000000000074008,True
715813006,Perceptions of Stuttering Inventory score (observable entity),20160731,1,900000000000207008,900000000000074008,True
715815004,St. Mark's incontinence score (observable entity),20160731,1,900000000000207008,900000000000074008,True
715889001,Assessment of Comprehension and Expression 6-11 score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716795003,Functional Independence Measure score (observable entity),20160731,1,900000000000207008,900000000000074008,True
715196001,Person name suffix (observable entity),20160731,1,900000000000207008,900000000000074008,True
715392006,30 item General Health Questionnaire score (observable entity),20160731,1,900000000000207008,900000000000074008,True
715393001,20 item General Health Questionnaire score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716705008,Phonological Awareness Profile score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716702006,Rutter Behaviour Questionnaire score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716728009,Modified Hoehn and Yahr Scale score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716757008,Referring organization (observable entity),20160731,1,900000000000207008,900000000000074008,True
716551007,Revised Edinburgh Functional Communication Profile score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716553005,Anomalous Sentences Repetition Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716555003,Metaphon Screening Assessment score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716557006,Language Assessment Remediation and Screening Procedure score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716560004,Multilingual Aphasia Examination score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716561000,Peabody Picture Vocabulary Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716563002,Cambridge Apraxia Battery score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716550008,Apraxia Battery for Adults score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716564008,Shortened Minnesota Test for Differential Diagnosis of Aphasia score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716566005,Test of Word Finding Third Edition score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716568006,California Verbal Learning Test Children's Version score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716570002,Bracken Basic Concept Scale score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716571003,Illinois Test of Psycholinguistic Abilities Third Edition score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716572005,Boston Diagnostic Aphasia Examination score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716573000,Wepman Auditory Discrimination Test Second Edition score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716574006,Northwestern Syntax Screening Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716575007,Verbal Rating Scale score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716534000,Voice Impact Profile score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716535004,Auditory Comprehension Test for Sentences score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716540007,Heel height of footwear (observable entity),20160731,1,900000000000207008,900000000000074008,True
716544003,Aphasia Screening Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716611002,Revised Token Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716612009,Wisconsin Card Sorting Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716613004,Outcome Rating Scale total score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716614005,Boston Naming Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716615006,Frenchay Aphasia Screening Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716616007,Stuttering Prediction Instrument for Young Children score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716617003,Western Aphasia Battery Revised score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716618008,Therapy Outcome Measure score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716619000,Ages and Stages Questionnaires Third Edition score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716620006,Behavior Assessment Battery score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716621005,Renfrew Action Picture Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716622003,Merrill-Palmer-Revised Scales of Development score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716610001,Revised Kendrick Battery for detection of dementia in the elderly score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716607008,Behavior Problem Checklist score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716587000,Eysenck Personality Inventory score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716589002,Attributional Style Questionnaire score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716596000,Reynell Developmental Language Scales score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716599007,Centor criteria score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716600005,American Association on Mental Retardation Adaptive Behavior Scale score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716602002,New Reynell Developmental Language Scales score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716604001,Preschool Behavior Checklist score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716605000,Vineland Adaptive Behavior Scales Second Edition score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716609006,Pain Catastrophizing Scale score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716158006,Token Test score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716175000,Arizona Battery for Communication Disorders of Dementia score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716138005,Hoehn and Yahr Scale score (observable entity),20160731,1,900000000000207008,900000000000074008,True
716057004,Middle name (observable entity),20160731,1,900000000000207008,900000000000074008,True
71420008,Central venous pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
720372000,Health status of spouse (observable entity),20170131,1,900000000000207008,900000000000074008,True
41671000119105,Abnormal finding on auditory function study (finding),20170131,1,900000000000207008,900000000000074008,True
720433000,Patient Health Questionnaire Nine Item score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720594007,SCORE Index of Family Function and Change 15 Dimension 3 Disrupted Communication total score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720484004,Screening Test for Developmental Apraxia of Speech Second Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720485003,Modified Mini-Mental State Examination score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720483005,Story Completion Test score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720482000,Session Rating Scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720481007,Schonell Graded Spelling Test score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720477007,Pyramids and Palm Trees Test score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720541003,Symbolic Play Test Second Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720546008,Boone Voice Program for Children score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720550001,Children's Health Locus of Control Scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720552009,Reading Comprehension Battery for Aphasia Second Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720557003,Receptive Expressive Emergent Language Test Third Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720559000,SCORE Index of Family Function and Change 15 observable (observable entity),20170131,1,900000000000207008,900000000000074008,True
720549001,Bracken Basic Concept Scale Third Edition: Receptive score (observable entity),20170131,1,900000000000207008,900000000000074008,True
722248002,Patient hospital visit number (observable entity),20170131,1,900000000000207008,900000000000074008,True
722250005,Multiple birth order (observable entity),20170131,1,900000000000207008,900000000000074008,True
721955008,SCORE Index of Family Function and Change 15 Dimension 3 Disrupted Communication average score (observable entity),20170131,1,900000000000207008,900000000000074008,True
37476000,Jugular venous pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
718861000,Neurological Disorders Depression Inventory in Epilepsy score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718865009,Mothers' Object Relations Scale - Short Form - Warmth Subscale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718866005,Mothers' Object Relations Scale - Short Form - Invasiveness Subscale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718915001,Comprehensive Assessment of At-Risk Mental States non-bizarre ideas level of distress score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718917009,Comprehensive Assessment of At-Risk Mental States perceptual abnormalities global rating scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718918004,Comprehensive Assessment of At-risk Mental States disorganised speech global rating scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718907004,DIALOG patient rated outcome measure quality of life score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718906008,DIALOG patient rated outcome measure treatment satisfaction score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718884007,Comprehensive Assessment of At-risk Mental States unusual thought content frequency and duration score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718885008,Comprehensive Assessment of At-risk Mental States non-bizarre ideas frequency and duration score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718886009,Comprehensive Assessment of At-risk Mental States perceptual abnormalities level of distress score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718887000,Comprehensive Assessment of At-risk Mental States unusual thought content level of distress score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718888005,Comprehensive Assessment of At-risk Mental States unusual thought content global rating scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718889002,Comprehensive Assessment of At-Risk Mental States disorganised speech frequency and duration score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718891005,Comprehensive Assessment of At-risk Mental States perceptual abnormalities frequency and duration score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718892003,Comprehensive Assessment of At-risk Mental States non-bizarre ideas global rating scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718894002,Comprehensive Assessment of At-risk Mental States disorganised speech level of distress score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718708004,Rutter B Behavioural Scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718693006,Rivermead Behavioral Memory Test adult version score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718694000,Rivermead Behavioral Memory Test for Children score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718697007,Lysholm Knee Scoring Scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718762000,Child Session Rating Scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719149000,California Verbal Learning Test Second Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719154009,Holborn Reading Scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719109008,Phonological Evaluation and Transcription of Audio-Visual Language score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719114007,Test of Pragmatic Language Skills Second Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719115008,Test for Reception of Grammar Version 2 score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719116009,Test for Auditory Comprehension of Language Fourth Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719117000,Test of Language Development Fourth Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719120008,Phonological Awareness Test Second Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719123005,Make-a-Picture Story Test score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719181009,Number of chronic care management minutes (observable entity),20170131,1,900000000000207008,900000000000074008,True
718991006,Token Test for Children Second Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719006004,Position of male external urethral orifice (observable entity),20170131,1,900000000000207008,900000000000074008,True
718970003,McGill Pain Questionnaire score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718985009,Preschool Language Scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718986005,Preschool Language Scale Fifth Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718672008,Revised Children's Anxiety and Depression Scale Parent Version total anxiety and depression score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719061006,Diurnal variation of pain (observable entity),20170131,1,900000000000207008,900000000000074008,True
719084004,Clinical Evaluation of Language Fundamentals Fifth Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719085003,Psycholinguistic Assessments of Language Processing in Aphasia score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719051004,Quantity of postpartum maternal blood loss (observable entity),20170131,1,900000000000207008,900000000000074008,True
718671001,Revised Children's Anxiety and Depression Scale Parent Version total anxiety score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718669001,Revised Children's Anxiety and Depression Scale Parent Version separation anxiety score (observable entity),20170131,1,900000000000207008,900000000000074008,True
118433006,Pulmonary artery wedge pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
717319002,Rutter B2 Behaviour Scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718583008,Clinical Outcomes in Routine Evaluation 10 clinical score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718584002,Morse Falls Risk Assessment score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718546008,Cystoscopy normal (finding),20170131,1,900000000000207008,900000000000073002,True
718547004,Cystoscopy abnormal (finding),20170131,1,900000000000207008,900000000000073002,True
718562002,Me and My School Questionnaire score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718652003,DIALOG patient rated outcome measure score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718654002,Revised Children's Anxiety and Depression Scale observable (observable entity),20170131,1,900000000000207008,900000000000074008,True
718655001,Revised Children's Anxiety and Depression Scale depression score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718656000,Revised Children's Anxiety and Depression Scale generalized anxiety score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718657009,Revised Children's Anxiety and Depression Scale obsessions compulsion score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718658004,Revised Children's Anxiety and Depression Scale panic score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718659007,Revised Children's Anxiety and Depression Scale separation anxiety score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718660002,Revised Children's Anxiety and Depression Scale social phobia score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718661003,Revised Children's Anxiety and Depression Scale total anxiety score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718662005,Revised Children's Anxiety and Depression Scale total anxiety and depression score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718663000,Revised Children's Anxiety and Depression Scale Parent Version observable (observable entity),20170131,1,900000000000207008,900000000000074008,True
718665007,Revised Children's Anxiety and Depression Scale Parent Version depression score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718666008,Revised Children's Anxiety and Depression Scale Parent Version generalized anxiety score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718667004,Revised Children's Anxiety and Depression Scale Parent Version obsession compulsion score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718668009,Revised Children's Anxiety and Depression Scale Parent Version panic score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718613005,Clinical Outcomes in Routine Evaluation Outcome Measure Problems symptom score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718616002,Preschool Language Scale Fourth Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718617006,Clinical Institute Withdrawal Assessment for Benzodiazepines scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718618001,Listening Skills Checklist score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718670000,Revised Children's Anxiety and Depression Scale Parent Version social phobia score (observable entity),20170131,1,900000000000207008,900000000000074008,True
718515009,Bristol Language Assessment Scales score (observable entity),20170131,1,900000000000207008,900000000000074008,True
7241000122103,Date of vaccination (observable entity),20170131,1,900000000000207008,900000000000074008,True
719873005,Fibrosis-4 index score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719876002,Parenting Daily Hassles Scale score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719879009,Social Satisfaction Questionnaire score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719929005,Goldman-Fristoe Test for Articulation Second Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719931001,Goldman-Fristoe Test for Articulation Third Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719934009,Hearing Handicap Inventory for the Elderly score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719936006,Test of Auditory Processing Skills Third Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719937002,Test for Auditory Comprehension of Language Third Edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719941003,New Salford Sentence Reading Test score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719942005,Test of Pretend Play score (observable entity),20170131,1,900000000000207008,900000000000074008,True
165077006,Intracardiac pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
720211004,Kessler Psychological Distress Scale K10 score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720212006,Macmillan Readers Level Test score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720206001,Edinburgh Articulation Test score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720196002,SCORE Index of Family Function and Change 15 Dimension 2 Overwhelmed by Difficulties total score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720197006,SCORE Index of Family Function and Change 15 average total score (observable entity),20170131,1,900000000000207008,900000000000074008,True
720200007,SCORE Index of Family Function and Change 15 Dimension 1 Strengths and Adaptability total score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719992006,Receptive Expressive Emergent Language Test second edition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719333006,Fitness for activity (observable entity),20170131,1,900000000000207008,900000000000074008,True
719337007,Children's Test of Nonword Repetition score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719339005,Dizziness Handicap Inventory score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719344003,Elderly Assessment System score (observable entity),20170131,1,900000000000207008,900000000000074008,True
719319006,Postoperative recovery status (observable entity),20170131,1,900000000000207008,900000000000074008,True
719308008,Special examination status (observable entity),20170131,1,900000000000207008,900000000000074008,True
252076005,Venous pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
252077001,Venous mean pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
252080000,Ambulatory post-hyperemic venous pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
248835004,Temperature of breast (observable entity),20170131,1,900000000000207008,900000000000073002,True
250124002,Temperature of joint (observable entity),20170131,1,900000000000207008,900000000000073002,True
250766006,Jugular bulb pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
251068006,Atrial pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
251069003,Ventricular pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
723186007,Prosthetic device status (observable entity),20170131,1,900000000000207008,900000000000074008,True
723245007,Number of chronic obstructive pulmonary disease exacerbations in past year (observable entity),20170131,1,900000000000207008,900000000000074008,True
978253001000132109,Small bowel enteroscopy normal (finding),20170131,1,900000000000207008,900000000000073002,True
431598003,Core body temperature measured in esophagus (observable entity),20170131,1,900000000000207008,900000000000073002,True
276775004,Mean right atrial pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
276776003,Right atrial pressure - a wave (observable entity),20170131,1,900000000000207008,900000000000073002,True
276773006,Right ventricular diastolic pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
276772001,Right ventricular systolic pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
276769008,Left ventricular pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
722471002,Size of blood pressure cuff (observable entity),20170131,1,900000000000207008,900000000000074008,True
276755008,Right atrial pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
276756009,Right ventricular pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
276762004,Direct left atrial pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
276763009,Mean wedge pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
276764003,Wedge pressure - a wave (observable entity),20170131,1,900000000000207008,900000000000073002,True
276765002,Wedge pressure - x trough (observable entity),20170131,1,900000000000207008,900000000000073002,True
276766001,Wedge pressure - v wave (observable entity),20170131,1,900000000000207008,900000000000073002,True
276767005,Wedge pressure - y trough (observable entity),20170131,1,900000000000207008,900000000000073002,True
276760007,Left atrial pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
276777007,Right atrial pressure - x trough (observable entity),20170131,1,900000000000207008,900000000000073002,True
276778002,Right atrial pressure - v wave (observable entity),20170131,1,900000000000207008,900000000000073002,True
276779005,Right atrial pressure - y trough (observable entity),20170131,1,900000000000207008,900000000000073002,True
276780008,Left ventricular systolic pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
276783005,Mean direct left atrial pressure (observable entity),20170131,1,900000000000207008,900000000000073002,True
276784004,Direct left atrial pressure - a wave (observable entity),20170131,1,900000000000207008,900000000000073002,True
276785003,Direct left atrial pressure - x trough (observable entity),20170131,1,900000000000207008,900000000000073002,True
276786002,Direct left atrial pressure - v wave (observable entity),20170131,1,900000000000207008,900000000000073002,True
276788001,Direct left atrial pressure - y trough (observable entity),20170131,1,900000000000207008,900000000000073002,True
364525003,Temperature of toe joint (observable entity),20170131,1,900000000000207008,900000000000073002,True
364246006,Core body temperature measured vaginally (observable entity),20170131,1,900000000000207008,900000000000073002,True
363997004,Temperature of pinna (observable entity),20170131,1,900000000000207008,900000000000073002,True
364495009,Temperature of finger joint (observable entity),20170131,1,900000000000207008,900000000000073002,True
364491000,Temperature of thumb joint (observable entity),20170131,1,900000000000207008,900000000000073002,True
364506001,Temperature of knee joint (observable entity),20170131,1,900000000000207008,900000000000073002,True
364511004,Temperature of ankle joint (observable entity),20170131,1,900000000000207008,900000000000073002,True
364518005,Temperature of foot (observable entity),20170131,1,900000000000207008,900000000000073002,True
364521007,Temperature of foot joint (observable entity),20170131,1,900000000000207008,900000000000073002,True
364482004,Temperature of wrist joint (observable entity),20170131,1,900000000000207008,900000000000073002,True
364476002,Temperature of shoulder joint (observable entity),20170131,1,900000000000207008,900000000000073002,True
364429006,Temperature of lumbar spine (observable entity),20170131,1,900000000000207008,900000000000073002,True
364424001,Temperature of thoracic spine (observable entity),20170131,1,900000000000207008,900000000000073002,True
364419004,Temperature of cervical spine (observable entity),20170131,1,900000000000207008,900000000000073002,True
366874008,Number of asthma exacerbations in past year (observable entity),20170131,1,900000000000207008,900000000000074008,True
725081001,Children's Revised Impact of Events Scale 8 score (observable entity),20170731,1,900000000000207008,900000000000074008,True
723617007,Ages and Stages Questionnaires Social-Emotional second edition score (observable entity),20170731,1,900000000000207008,900000000000074008,True
723472002,Number of moisture lesions (observable entity),20170731,1,900000000000207008,900000000000074008,True
724237005,Gait speed (observable entity),20170731,1,900000000000207008,900000000000074008,True
724061007,Device status (observable entity),20170731,1,900000000000207008,900000000000074008,True
1601000122107,Passport number (observable entity),20170731,1,900000000000207008,900000000000074008,True
733653003,Sciatic nerve stretch response (observable entity),20170731,1,900000000000207008,900000000000074008,True
733462007,Opiate tolerance (observable entity),20170731,1,900000000000207008,900000000000074008,True
733851004,Breast consistency (observable entity),20170731,1,900000000000207008,900000000000074008,True
761872001,Christo Inventory for Substance-misuse Services total score (observable entity),20180131,1,900000000000207008,900000000000074008,True
761871008,International Consultation on Incontinence Questionnaire-Urinary Incontinence-Short Form score (observable entity),20180131,1,900000000000207008,900000000000074008,True
761866001,Palliative care Outcome Scale symptom list for end-stage renal disease score (observable entity),20180131,1,900000000000207008,900000000000074008,True
761880008,Hamilton Rating Scale for Depression score (observable entity),20180131,1,900000000000207008,900000000000074008,True
761955007,New Zealand Priority Criteria for Major Joint Replacement score (observable entity),20180131,1,900000000000207008,900000000000074008,True
130061000119105,Multiple marker screen positive for increased neural tube defects (finding),20180131,1,900000000000207008,900000000000074008,True
861000124109,Interdialytic time (observable entity),20180131,1,900000000000207008,900000000000074008,True
736015003,Observable related to oxygenation status (observable entity),20180131,1,900000000000207008,900000000000074008,True
735204006,Born in Serbia (finding),20180131,1,900000000000207008,900000000000074008,True
734919008,Brief Parental Self-efficacy Scale score (observable entity),20180131,1,900000000000207008,900000000000074008,True
734949005,Number of prescriptions for reliever inhaler per year (observable entity),20180131,1,900000000000207008,900000000000074008,True
734948002,Number of times reliever inhaler used per week (observable entity),20180131,1,900000000000207008,900000000000074008,True
736537001,Confusion Assessment Method short version score (observable entity),20180131,1,900000000000207008,900000000000074008,True
736535009,EuroQol visual analogue score (observable entity),20180131,1,900000000000207008,900000000000074008,True
736534008,EuroQol five dimension five level index value (observable entity),20180131,1,900000000000207008,900000000000074008,True
736628009,Epigastric sounds (observable entity),20180131,1,900000000000207008,900000000000074008,True
736415005,Posture of tongue (observable entity),20180131,1,900000000000207008,900000000000074008,True
736991005,Planned contraception method (observable entity),20180131,1,900000000000207008,900000000000074008,True
736956002,Osteoporotic fracture probability score using fracture risk assessment tool (observable entity),20180131,1,900000000000207008,900000000000074008,True
736957006,Hip fracture probability score using fracture risk assessment tool (observable entity),20180131,1,900000000000207008,900000000000074008,True
736705000,Dentofacial function (observable entity),20180131,1,900000000000207008,900000000000074008,True
736731003,Pacifier use (observable entity),20180131,1,900000000000207008,900000000000074008,True
736729007,Lip habits (observable entity),20180131,1,900000000000207008,900000000000074008,True
736803003,Distance between cuspid teeth (observable entity),20180131,1,900000000000207008,900000000000074008,True
736802008,Length of ramus on left side of mandible (observable entity),20180131,1,900000000000207008,900000000000074008,True
736801001,Length of ramus on right side of mandible (observable entity),20180131,1,900000000000207008,900000000000074008,True
736817007,Age of sexual partner (observable entity),20180131,1,900000000000207008,900000000000074008,True
736797002,Expectation of weight management program (observable entity),20180131,1,900000000000207008,900000000000074008,True
736796006,Reason for no contraception (observable entity),20180131,1,900000000000207008,900000000000074008,True
736784004,Distance between molar teeth (observable entity),20180131,1,900000000000207008,900000000000074008,True
738070007,Estimated date of delivery from antenatal ultrasound scan (observable entity),20180131,1,900000000000207008,900000000000074008,True
734008008,Spacing of teeth (observable entity),20180131,1,900000000000207008,900000000000074008,True
769046008,Height of alveolar bone surrounding tooth (observable entity),20180731,1,900000000000207008,900000000000074008,True
769045007,Height of alveolar bone surrounding teeth (observable entity),20180731,1,900000000000207008,900000000000074008,True
769210005,Strength of cough (observable entity),20180731,1,900000000000207008,900000000000074008,True
764906002,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Foot and Ankle Symptoms domain total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764905003,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Personal adaptation domain total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764904004,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Impact on social life domain total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764903005,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Experiences with footwear domain total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764902000,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Impact on everyday functioning domain total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
