id,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,label,SHORTNAME
92263-3,Smoking irritates my mouth and throat,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Smoking irritates my mouth and throat [PROMIS],
92264-1,Smoking causes me to get tired easily,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Smoking causes me to get tired easily [PROMIS],
92265-8,Smoking causes damage to my gums and teeth,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Smoking causes damage to my gums and teeth [PROMIS],
92266-6,PROMIS smoking - negative health expectancies for all smokers - version 1.0 T-score,Tscore,Pt,^Patient,Qn,PROMIS,SURVEY.PROMIS,PROMIS smoking - negative health expectancies for all smokers - version 1.0 T-score,
92267-4,PROMIS item bank - smoking - negative health expectancies for all smokers - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS item bank - smoking - negative health expectancies for all smokers - version 1.0,
92268-2,It takes me longer to recover from a cold because I smoke,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,It takes me longer to recover from a cold because I smoke [PROMIS],
92269-0,If I quit smoking I will feel more energetic,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,If I quit smoking I will feel more energetic [PROMIS],
92270-8,If I quit smoking I will breathe easier,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,If I quit smoking I will breathe easier [PROMIS],
92271-6,I worry that smoking will lower my quality of life,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I worry that smoking will lower my quality of life [PROMIS],
92282-3,PROMIS smoking - negative psychosocial expectancies for all smokers - version 1.0 T-score,Tscore,Pt,^Patient,Qn,PROMIS,SURVEY.PROMIS,PROMIS smoking - negative psychosocial expectancies for all smokers - version 1.0 T-score,
92283-1,People think less of me if they see me smoking,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,People think less of me if they see me smoking [PROMIS],
92284-9,People think I'm foolish for ignoring the warnings about cigarette smoking,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,People think I'm foolish for ignoring the warnings about cigarette smoking [PROMIS],
92285-6,People I care about respect me less because I smoke,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,People I care about respect me less because I smoke [PROMIS],
92286-4,My smoking makes me respect myself less,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,My smoking makes me respect myself less [PROMIS],
92287-2,My smoking makes me less attractive to other people,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,My smoking makes me less attractive to other people [PROMIS],
92288-0,My smoking makes me feel less attractive,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,My smoking makes me feel less attractive [PROMIS],
92289-8,My need for cigarettes makes me feel disappointed in myself,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,My need for cigarettes makes me feel disappointed in myself [PROMIS],
92290-6,My cigarette smoking bothers others,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,My cigarette smoking bothers others [PROMIS],
92291-4,If I quit smoking my friends will respect me more,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,If I quit smoking my friends will respect me more [PROMIS],
92292-2,If I quit smoking I will be more in control of my life,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,If I quit smoking I will be more in control of my life [PROMIS],
92293-0,If I quit smoking I will be more attractive to others,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,If I quit smoking I will be more attractive to others [PROMIS],
92294-8,I look ridiculous while smoking,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I look ridiculous while smoking [PROMIS],
92295-5,I get upset when I think about my smoking,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I get upset when I think about my smoking [PROMIS],
92296-3,I feel embarrassed when I smoke,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I feel embarrassed when I smoke [PROMIS],
92297-1,PROMIS item bank - smoking - negative psychosocial expectancies for all smokers - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS item bank - smoking - negative psychosocial expectancies for all smokers - version 1.0,
92298-9,"When I'm really craving a cigarette, it feels like I'm in the grip of some unknown force that I cannot control",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"When I'm really craving a cigarette, it feels like I'm in the grip of some unknown force that I cannot control [PROMIS]",
92299-7,"When I run out of cigarettes, I find it almost unbearable",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"When I run out of cigarettes, I find it almost unbearable [PROMIS]",
92300-3,"When I haven't been able to smoke for a few hours, the craving gets intolerable",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"When I haven't been able to smoke for a few hours, the craving gets intolerable [PROMIS]",
92301-1,"When I go without a cigarette for a few hours, I experience craving",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"When I go without a cigarette for a few hours, I experience craving [PROMIS]",
92302-9,When I go too long without a cigarette I get strong urges that are hard to get rid of,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,When I go too long without a cigarette I get strong urges that are hard to get rid of [PROMIS],
92303-7,When I go too long without a cigarette I feel impatient,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,When I go too long without a cigarette I feel impatient [PROMIS],
92304-5,The idea of not having any cigarettes causes me stress,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,The idea of not having any cigarettes causes me stress [PROMIS],
92305-2,PROMIS smoking - nicotine dependence for all smokers - version 1.0 T-score,Tscore,Pt,^Patient,Qn,PROMIS,SURVEY.PROMIS,PROMIS smoking - nicotine dependence for all smokers - version 1.0 T-score,
92306-0,PROMIS item bank - smoking - nicotine dependence for all smokers - version v1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS item bank - smoking - nicotine dependence for all smokers - version v1.0,
92307-8,My urges to smoke keep getting stronger if I don't smoke,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,My urges to smoke keep getting stronger if I don't smoke [PROMIS],
92308-6,My desire to smoke seems overpowering,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,My desire to smoke seems overpowering [PROMIS],
92309-4,It is hard to ignore urges to smoke,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,It is hard to ignore urges to smoke [PROMIS],
92310-2,I smoke more before going into a situation where smoking is not allowed,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I smoke more before going into a situation where smoking is not allowed [PROMIS],
92311-0,I smoke even when I am so ill that I am in bed most of the day,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I smoke even when I am so ill that I am in bed most of the day [PROMIS],
92312-8,I get a real gnawing hunger for a cigarette when l haven't smoked in a while,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I get a real gnawing hunger for a cigarette when l haven't smoked in a while [PROMIS],
92313-6,I frequently crave cigarettes,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I frequently crave cigarettes [PROMIS],
92314-4,I find myself reaching for cigarettes without thinking about it,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I find myself reaching for cigarettes without thinking about it [PROMIS],
92315-1,I drop everything to go out and buy cigarettes,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I drop everything to go out and buy cigarettes [PROMIS],
92316-9,I crave cigarettes at certain times of day,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I crave cigarettes at certain times of day [PROMIS],
92317-7,I am tempted to smoke when I realize I haven't smoked for a while,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I am tempted to smoke when I realize I haven't smoked for a while [PROMIS],
92318-5,Cravings for a cigarette make it difficult for me to quit,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Cravings for a cigarette make it difficult for me to quit [PROMIS],
92319-3,"After not smoking for a while, I need to smoke in order to avoid feeling any discomfort",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"After not smoking for a while, I need to smoke in order to avoid feeling any discomfort [PROMIS]",
92320-1,Smoking makes me feel better in social situations,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Smoking makes me feel better in social situations [PROMIS],
92321-9,Smoking is a part of my self-image,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Smoking is a part of my self-image [PROMIS],
92322-7,Smoking helps me feel more relaxed when I'm with other people,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Smoking helps me feel more relaxed when I'm with other people [PROMIS],
92323-5,PROMIS smoking - social motivations for all smokers - version 1.0 T-score,Tscore,Pt,^Patient,Qn,PROMIS,SURVEY.PROMIS,PROMIS smoking - social motivations for all smokers - version 1.0 T-score,
92324-3,PROMIS item bank - smoking - social motivations for all smokers - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS item bank - smoking - social motivations for all smokers - version 1.0,
92325-0,If I quit smoking I will be less welcome around my friends who smoke,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,If I quit smoking I will be less welcome around my friends who smoke [PROMIS],
92326-8,I feel like part of a group when I'm around other smokers,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I feel like part of a group when I'm around other smokers [PROMIS],
92327-6,I feel a bond with other smokers,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I feel a bond with other smokers [PROMIS],
92328-4,I enjoy the social aspect of smoking with other smokers,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I enjoy the social aspect of smoking with other smokers [PROMIS],
92329-2,PROMIS self-efficacy for managing emotions - version 1.0 T-score,Tscore,Pt,^Patient,Qn,PROMIS,SURVEY.PROMIS,PROMIS self-efficacy for managing emotions - version 1.0 T-score,
92330-0,PROMIS item bank - self-efficacy for managing emotions - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS item bank - self-efficacy for managing emotions - version 1.0,
92331-8,"Current level of confidence when I'm feeling down, I can find ways to make myself feel better",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence when I'm feeling down, I can find ways to make myself feel better [PROMIS]",
92332-6,Current level of confidence I can use relaxation to deal with worries,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can use relaxation to deal with worries [PROMIS],
92333-4,"Current level of confidence I can use a strategy (for example: humor, leaving a situation) to keep from getting upset",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can use a strategy (for example: humor, leaving a situation) to keep from getting upset [PROMIS]",
92334-2,Current level of confidence I can stay positive when I feel like I am the only one going through this,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can stay positive when I feel like I am the only one going through this [PROMIS],
92335-9,Current level of confidence I can relax my body to reduce my anxiety,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can relax my body to reduce my anxiety [PROMIS],
92336-7,Current level of confidence I can prevent my illness from making me feel discouraged,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can prevent my illness from making me feel discouraged [PROMIS],
92337-5,"Current level of confidence I can manage the loss of my ability to do things that are important to me (for example: parenting, work, hobbies, attend school)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can manage the loss of my ability to do things that are important to me (for example: parenting, work, hobbies, attend school) [PROMIS]",
92338-3,Current level of confidence I can manage my frustration,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my frustration [PROMIS],
92339-1,Current level of confidence I can manage my anxiety about telling others I have health problems,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my anxiety about telling others I have health problems [PROMIS],
92340-9,Current level of confidence I can manage my anger when others make insensitive comments about my health problems,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my anger when others make insensitive comments about my health problems [PROMIS],
92341-7,Current level of confidence I can manage my anger when others don't understand what I am going through,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my anger when others don't understand what I am going through [PROMIS],
92342-5,"Current level of confidence I can manage anxiety about injuring myself or others (for example: falling, dropping a child, a driving accident)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can manage anxiety about injuring myself or others (for example: falling, dropping a child, a driving accident) [PROMIS]",
92343-3,Current level of confidence I can keep emotional distress from interfering with things I want to do,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can keep emotional distress from interfering with things I want to do [PROMIS],
92344-1,Current level of confidence I can keep anxiety from becoming overwhelming,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can keep anxiety from becoming overwhelming [PROMIS],
92345-8,Current level of confidence I can hear about symptoms and side effects without getting discouraged,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can hear about symptoms and side effects without getting discouraged [PROMIS],
92346-6,Current level of confidence I can handle upsetting situations,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can handle upsetting situations [PROMIS],
92347-4,Current level of confidence I can handle the stress of going for treatment of my medical conditions,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can handle the stress of going for treatment of my medical conditions [PROMIS],
92348-2,Current level of confidence I can handle negative feelings,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can handle negative feelings [PROMIS],
92349-0,Current level of confidence I can focus on something else to decrease anxiety,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can focus on something else to decrease anxiety [PROMIS],
92350-8,Current level of confidence I can find ways to manage stress,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can find ways to manage stress [PROMIS],
92351-6,Current level of confidence I can bounce back from disappointment,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can bounce back from disappointment [PROMIS],
92352-4,Current level of confidence I can avoid upsetting thoughts,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can avoid upsetting thoughts [PROMIS],
92353-2,Current level of confidence I can avoid feeling helpless,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can avoid feeling helpless [PROMIS],
92354-0,Current level of confidence I can avoid feeling discouraged,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can avoid feeling discouraged [PROMIS],
92355-7,Current level of confidence I can avoid becoming angry,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can avoid becoming angry [PROMIS],
92356-5,Current level of confidence I can walk around inside my house,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can walk around inside my house [PROMIS],
92357-3,Current level of confidence I can walk a block (about 300 feet or 100 meters) on flat ground,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can walk a block (about 300 feet or 100 meters) on flat ground [PROMIS],
92358-1,Current level of confidence I can use public transportation,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can use public transportation [PROMIS],
92359-9,Current level of confidence I can use a telephone to schedule an appointment,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can use a telephone to schedule an appointment [PROMIS],
92360-7,"Current level of confidence I can use a computer (for example: use keyboard, see screen, login)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can use a computer (for example: use keyboard, see screen, login) [PROMIS]",
92361-5,Current level of confidence I can travel to a new destination alone,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can travel to a new destination alone [PROMIS],
92362-3,Current level of confidence I can take my medications in the right doses and at the right times,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can take my medications in the right doses and at the right times [PROMIS],
92363-1,"Current level of confidence I can take care of others (for example: cook for others, help them dress, watch children)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can take care of others (for example: cook for others, help them dress, watch children) [PROMIS]",
92364-9,"Current level of confidence I can take care of my personal hygiene without help from anyone (for example: brush my teeth, comb my hair, shave, apply makeup)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can take care of my personal hygiene without help from anyone (for example: brush my teeth, comb my hair, shave, apply makeup) [PROMIS]",
92365-6,Current level of confidence I can take a bath or shower,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can take a bath or shower [PROMIS],
92366-4,"Current level of confidence I can stand for 5 minutes (for example: waiting in a line, waiting for a bus)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can stand for 5 minutes (for example: waiting in a line, waiting for a bus) [PROMIS]",
92367-2,"Current level of confidence I can recognize risks (for example: handling hot liquids, walking on uneven ground) and take steps to prevent accidents",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can recognize risks (for example: handling hot liquids, walking on uneven ground) and take steps to prevent accidents [PROMIS]",
92368-0,Current level of confidence I can prepare my own meals (for example: plan and cook full meals by myself),Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can prepare my own meals (for example: plan and cook full meals by myself) [PROMIS],
92369-8,Current level of confidence I can perform my household chores,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can perform my household chores [PROMIS],
92370-6,Current level of confidence I can perform my daily activities even if someone is rushing me,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can perform my daily activities even if someone is rushing me [PROMIS],
92371-4,Current level of confidence I can manage my clothes when I need to use the toilet,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my clothes when I need to use the toilet [PROMIS],
92372-2,"Current level of confidence I can maintain my finances (for example: write checks, pay bills)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can maintain my finances (for example: write checks, pay bills) [PROMIS]",
92373-0,Current level of confidence I can maintain a regular exercise program,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can maintain a regular exercise program [PROMIS],
92374-8,Current level of confidence I can lift and carry groceries,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can lift and carry groceries [PROMIS],
92375-5,Current level of confidence I can keep doing my usual activities at work,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can keep doing my usual activities at work [PROMIS],
92376-3,Current level of confidence I can go shopping and run errands,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can go shopping and run errands [PROMIS],
92377-1,Current level of confidence I can go outside in challenging weather for me,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can go outside in challenging weather for me [PROMIS],
92378-9,Current level of confidence I can get to the bathroom in time,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can get to the bathroom in time [PROMIS],
92379-7,Current level of confidence I can get in and out of bed without falling,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can get in and out of bed without falling [PROMIS],
92380-5,Current level of confidence I can get in and out of a chair,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can get in and out of a chair [PROMIS],
92381-3,Current level of confidence I can get around in an unfamiliar environment,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can get around in an unfamiliar environment [PROMIS],
92382-1,Current level of confidence I can find new ways to manage daily activities when the old way doesn't work,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can find new ways to manage daily activities when the old way doesn't work [PROMIS],
92383-9,"Current level of confidence I can exercise at a vigorous level for 10 minutes (for example: running, jogging)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can exercise at a vigorous level for 10 minutes (for example: running, jogging) [PROMIS]",
92384-7,"Current level of confidence I can exercise at a moderate level for 10 minutes (for example: walking briskly, biking, swimming, aerobics)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can exercise at a moderate level for 10 minutes (for example: walking briskly, biking, swimming, aerobics) [PROMIS]",
92385-4,Current level of confidence I can engage in hobbies or recreational activities,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can engage in hobbies or recreational activities [PROMIS],
92386-2,Current level of confidence I can eat without help from anyone,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can eat without help from anyone [PROMIS],
92387-0,Current level of confidence I can drive a car,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can drive a car [PROMIS],
92388-8,Current level of confidence I can dress myself in the way I want to be dressed (including buttoning clothes and putting on shoes),Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can dress myself in the way I want to be dressed (including buttoning clothes and putting on shoes) [PROMIS],
92389-6,Current level of confidence I can concentrate on something difficult,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can concentrate on something difficult [PROMIS],
92390-4,Current level of confidence I can climb one flight of stairs (with or without rails),Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can climb one flight of stairs (with or without rails) [PROMIS],
92391-2,PROMIS self-efficacy for managing daily activities - version 1.0 T-score,Tscore,Pt,^Patient,Qn,PROMIS,SURVEY.PROMIS,PROMIS self-efficacy for managing daliy activities - version 1.0 T-score,
92392-0,PROMIS item bank - self-efficacy for managing daily activities - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS item bank - self-efficacy for managing daily activities - version 1.0,
92393-8,PROMIS self-efficacy for managing social interactions - version 1.0 T-score,Tscore,Pt,^Patient,Qn,PROMIS,SURVEY.PROMIS,PROMIS self-efficacy for managing social interactions - version 1.0 T-score,
92394-6,PROMIS item bank - self-efficacy for managing social interactions - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS item bank - self-efficacy for managing social interactions - version 1.0,
92395-3,Current level of confidence people understand when I need help and when I don't need help,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence People understand when I need help and when I don't need help [PROMIS],
92396-1,Current level of confidence people are concerned about my health,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence People are concerned about my health [PROMIS],
92397-9,Current level of confidence people are accepting of my condition,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence People are accepting of my condition [PROMIS],
92398-7,Current level of confidence my doctors and nurses listen to my needs,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence My doctors and nurses listen to my needs [PROMIS],
92399-5,"Current level of confidence if I need help, I have someone to help with my financial affairs",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence If I need help, I have someone to help with my financial affairs [PROMIS]",
92400-1,"Current level of confidence if I need help, I have someone to help me manage my daily activities",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence If I need help, I have someone to help me manage my daily activities [PROMIS]",
92401-9,"Current level of confidence if I need help, I can find someone to take me to the doctor's office",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence If I need help, I can find someone to take me to the doctor's office [PROMIS]",
92402-7,Current level of confidence I know when to stop talking about my condition,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I know when to stop talking about my condition [PROMIS],
92403-5,Current level of confidence I have someone who will go out and do things with me,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I have someone who will go out and do things with me [PROMIS],
92404-3,Current level of confidence I have someone who helps me understand medical information,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I have someone who helps me understand medical information [PROMIS],
92405-0,Current level of confidence I have someone to help me plan and make decisions related to my illness,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I have someone to help me plan and make decisions related to my illness [PROMIS],
92406-8,Current level of confidence I can tell others about my health problems,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can tell others about my health problems [PROMIS],
92407-6,Current level of confidence I can talk to others about my condition without being embarrassed,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can talk to others about my condition without being embarrassed [PROMIS],
92408-4,Current level of confidence I can talk about my health problems with someone,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can talk about my health problems with someone [PROMIS],
92409-2,Current level of confidence I can stay involved in community or religious activities,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can stay involved in community or religious activities [PROMIS],
92410-0,Current level of confidence I can refuse help when I don't need it,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can refuse help when I don't need it [PROMIS],
92411-8,Current level of confidence I can maintain my usual social activities,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can maintain my usual social activities [PROMIS],
92412-6,Current level of confidence I can keep in touch with friends and family,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can keep in touch with friends and family [PROMIS],
92413-4,Current level of confidence I can get emotional support when I need it,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can get emotional support when I need it [PROMIS],
92414-2,Current level of confidence I can communicate well with my doctors and nurses,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can communicate well with my doctors and nurses [PROMIS],
92415-9,Current level of confidence I can attend social events without being embarrassed,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can attend social events without being embarrassed [PROMIS],
92416-7,Current level of confidence I can ask for help when I don't understand something,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can ask for help when I don't understand something [PROMIS],
92417-5,Current level of confidence friends and family will come to see me when I am sick,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence Friends and family will come to see me when I am sick [PROMIS],
92418-3,PROMIS self-efficacy for managing medications and treatments - version 1.0 T-score,Tscore,Pt,^Patient,Qn,PROMIS,SURVEY.PROMIS,PROMIS self-efficacy for managing medications and treatments - version 1.0 T-score,
92419-1,PROMIS item bank - self-efficacy for managing medications and treatments - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS item bank - self-efficacy for managing medications and treatments - version 1.0,
92420-9,Current level of confidence I understand the difference between my symptoms and medication side effects,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I understand the difference between my symptoms and medication side effects [PROMIS],
92421-7,Current level of confidence I know when and how to take my medications,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I know when and how to take my medications [PROMIS],
92422-5,Current level of confidence I know what to do when my medication refill looks different than usual,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I know what to do when my medication refill looks different than usual [PROMIS],
